Query_ID,Original_Dataset_Index,K,Candidate_Set_Hash,Method,Correct,Confidence,FR_top1,Kendall_Dist,Top3_Churn,Latency_ms
27,1717,5,5155f477d82a,B1_ReverseAlpha,1.0,0.9992,0.0,0.0,0.0,42.36
27,1717,5,5155f477d82a,Rand_Marg_M2,1.0,0.9994,0.0,0.0,0.0,84.71
27,1717,5,5155f477d82a,Rand_Marg_M3,1.0,0.9994,0.0,0.1,0.5,127.07
27,1717,5,5155f477d82a,Rand_Marg_M5,1.0,0.9995,0.0,0.2,0.5,211.78
27,1717,5,5155f477d82a,B2_Cyclic_M2,1.0,0.9856,0.0,0.1,0.0,84.71
27,1717,5,5155f477d82a,B2_Cyclic_M3,1.0,0.9891,0.0,0.0,0.0,127.07
27,1717,5,5155f477d82a,B2_Cyclic_M5,1.0,0.9888,0.0,0.0,0.0,211.78
28,1487,5,2b522b9c9c55,B0_Native,1.0,0.9998,0.0,0.0,0.0,43.32
28,1487,5,2b522b9c9c55,B0_Random,1.0,0.9995,0.0,0.0,0.2333,43.32
28,1487,5,2b522b9c9c55,B1_Alpha,1.0,0.9998,0.0,0.0,0.5,43.32
28,1487,5,2b522b9c9c55,B1_ReverseAlpha,1.0,0.999,0.0,0.0,0.5,43.32
28,1487,5,2b522b9c9c55,Rand_Marg_M2,1.0,0.9993,0.0,0.0,0.0,86.64
28,1487,5,2b522b9c9c55,Rand_Marg_M3,1.0,0.9995,0.0,0.0,0.0,129.96
28,1487,5,2b522b9c9c55,Rand_Marg_M5,1.0,0.999,0.0,0.0,0.0,216.6
28,1487,5,2b522b9c9c55,B2_Cyclic_M2,1.0,0.9996,0.0,0.0,0.0,86.64
28,1487,5,2b522b9c9c55,B2_Cyclic_M3,1.0,0.9996,0.0,0.0,0.0,129.96
28,1487,5,2b522b9c9c55,B2_Cyclic_M5,1.0,0.9996,0.0,0.0,0.0,216.6
29,1385,5,d82fa5167d19,B0_Native,1.0,0.9999,0.0,0.0,0.0,40.04
29,1385,5,d82fa5167d19,B0_Random,1.0,0.9999,0.0,0.0,0.1956,40.04
29,1385,5,d82fa5167d19,B1_Alpha,1.0,0.9999,0.0,0.0,0.0,40.04
29,1385,5,d82fa5167d19,B1_ReverseAlpha,1.0,0.9999,0.0,0.0,0.0,40.04
29,1385,5,d82fa5167d19,Rand_Marg_M2,1.0,0.9999,0.0,0.0,0.5,80.09
29,1385,5,d82fa5167d19,Rand_Marg_M3,1.0,0.9999,0.0,0.0,0.8,120.13
29,1385,5,d82fa5167d19,Rand_Marg_M5,1.0,0.9999,0.0,0.0,0.8,200.22
29,1385,5,d82fa5167d19,B2_Cyclic_M2,1.0,0.9999,0.0,0.0,0.5,80.09
29,1385,5,d82fa5167d19,B2_Cyclic_M3,1.0,0.9998,0.0,0.0,0.0,120.13
29,1385,5,d82fa5167d19,B2_Cyclic_M5,1.0,0.9999,0.0,0.0,0.0,200.22
30,1139,5,464f593a5bd3,B0_Native,1.0,0.8256,0.0,0.0,0.0,41.08
30,1139,5,464f593a5bd3,B0_Random,1.0,0.8506,0.0,0.1378,0.1778,41.08
30,1139,5,464f593a5bd3,B1_Alpha,1.0,0.7462,0.0,0.1,0.5,41.08
30,1139,5,464f593a5bd3,B1_ReverseAlpha,1.0,0.7079,0.0,0.1,0.5,41.08
30,1139,5,464f593a5bd3,Rand_Marg_M2,1.0,0.8025,0.0,0.1,0.0,82.17
30,1139,5,464f593a5bd3,Rand_Marg_M3,1.0,0.79,0.0,0.0,0.0,123.25
30,1139,5,464f593a5bd3,Rand_Marg_M5,1.0,0.7286,0.0,0.1,0.0,205.42
30,1139,5,464f593a5bd3,B2_Cyclic_M2,1.0,0.6988,0.0,0.2,0.5,82.17
30,1139,5,464f593a5bd3,B2_Cyclic_M3,1.0,0.7536,0.0,0.1,0.0,123.25
30,1139,5,464f593a5bd3,B2_Cyclic_M5,1.0,0.7849,0.0,0.0,0.0,205.42
31,2773,5,45651253f921,B0_Native,1.0,0.6976,0.0,0.0,0.0,41.19
31,2773,5,45651253f921,B0_Random,1.0,0.6185,0.0,0.1467,0.3444,41.19
31,2773,5,45651253f921,B1_Alpha,1.0,0.6102,0.0,0.0,0.0,41.19
31,2773,5,45651253f921,B1_ReverseAlpha,1.0,0.5697,0.0,0.0,0.0,41.19
31,2773,5,45651253f921,Rand_Marg_M2,1.0,0.6225,0.0,0.1,0.5,82.37
31,2773,5,45651253f921,Rand_Marg_M3,1.0,0.599,0.0,0.2,0.5,123.56
31,2773,5,45651253f921,Rand_Marg_M5,1.0,0.557,0.0,0.2,0.5,205.93
31,2773,5,45651253f921,B2_Cyclic_M2,1.0,0.5253,0.0,0.0,0.0,82.37
31,2773,5,45651253f921,B2_Cyclic_M3,1.0,0.5625,0.0,0.0,0.0,123.56
31,2773,5,45651253f921,B2_Cyclic_M5,1.0,0.5657,0.0,0.0,0.0,205.93
32,89,5,b5737667f322,B0_Native,1.0,0.9892,0.0,0.0,0.0,35.57
32,89,5,b5737667f322,B0_Random,1.0,0.9879,0.0,0.0511,0.4156,35.57
32,89,5,b5737667f322,B1_Alpha,1.0,0.9999,0.0,0.0,0.5,35.57
32,89,5,b5737667f322,B1_ReverseAlpha,1.0,0.9906,0.0,0.0,0.5,35.57
32,89,5,b5737667f322,Rand_Marg_M2,1.0,0.9926,0.0,0.1,0.5,71.13
32,89,5,b5737667f322,Rand_Marg_M3,1.0,0.9887,0.0,0.2,0.5,106.7
32,89,5,b5737667f322,Rand_Marg_M5,1.0,0.9919,0.0,0.0,0.0,177.83
32,89,5,b5737667f322,B2_Cyclic_M2,1.0,0.9941,0.0,0.0,0.5,71.13
32,89,5,b5737667f322,B2_Cyclic_M3,1.0,0.996,0.0,0.2,0.5,106.7
32,89,5,b5737667f322,B2_Cyclic_M5,1.0,0.9936,0.0,0.0,0.0,177.83
33,413,5,4439dfa5938b,B0_Native,1.0,0.6798,0.0,0.0,0.0,38.75
33,413,5,4439dfa5938b,B0_Random,1.0,0.6154,0.0,0.0933,0.2333,38.75
33,413,5,4439dfa5938b,B1_Alpha,1.0,0.6689,0.0,0.1,0.0,38.75
33,413,5,4439dfa5938b,B1_ReverseAlpha,1.0,0.8246,0.0,0.1,0.0,38.75
33,413,5,4439dfa5938b,Rand_Marg_M2,1.0,0.6296,0.0,0.1,0.5,77.5
33,413,5,4439dfa5938b,Rand_Marg_M3,1.0,0.6659,0.0,0.0,0.0,116.26
33,413,5,4439dfa5938b,Rand_Marg_M5,1.0,0.7114,0.0,0.1,0.0,193.76
33,413,5,4439dfa5938b,B2_Cyclic_M2,1.0,0.7651,0.0,0.0,0.0,77.5
33,413,5,4439dfa5938b,B2_Cyclic_M3,1.0,0.7687,0.0,0.0,0.0,116.26
33,413,5,4439dfa5938b,B2_Cyclic_M5,1.0,0.7544,0.0,0.0,0.0,193.76
34,181,5,84d5c8b81f23,B0_Native,1.0,0.9996,0.0,0.0,0.0,42.0
34,181,5,84d5c8b81f23,B0_Random,1.0,0.9997,0.0,0.0,0.2333,42.0
34,181,5,84d5c8b81f23,B1_Alpha,1.0,0.9998,0.0,0.0,0.0,42.0
34,181,5,84d5c8b81f23,B1_ReverseAlpha,1.0,0.9999,0.0,0.0,0.0,42.0
34,181,5,84d5c8b81f23,Rand_Marg_M2,1.0,0.9998,0.0,0.0,0.0,84.0
34,181,5,84d5c8b81f23,Rand_Marg_M3,1.0,0.9992,0.0,0.0,0.0,126.0
34,181,5,84d5c8b81f23,Rand_Marg_M5,1.0,0.9994,0.0,0.0,0.5,210.01
34,181,5,84d5c8b81f23,B2_Cyclic_M2,1.0,0.9998,0.0,0.0,0.0,84.0
34,181,5,84d5c8b81f23,B2_Cyclic_M3,1.0,0.9998,0.0,0.0,0.0,126.0
34,181,5,84d5c8b81f23,B2_Cyclic_M5,1.0,0.9999,0.0,0.0,0.0,210.01
35,2282,5,b3119d3355af,B0_Native,1.0,0.9386,0.0,0.0,0.0,41.31
35,2282,5,b3119d3355af,B0_Random,1.0,0.9552,0.0,0.1533,0.2667,41.31
35,2282,5,b3119d3355af,B1_Alpha,1.0,0.9451,0.0,0.3,0.5,41.31
35,2282,5,b3119d3355af,B1_ReverseAlpha,1.0,0.9276,0.0,0.3,0.5,41.31
35,2282,5,b3119d3355af,Rand_Marg_M2,1.0,0.9572,0.0,0.1,0.0,82.63
35,2282,5,b3119d3355af,Rand_Marg_M3,1.0,0.9402,0.0,0.2,0.5,123.94
35,2282,5,b3119d3355af,Rand_Marg_M5,1.0,0.936,0.0,0.0,0.0,206.57
35,2282,5,b3119d3355af,B2_Cyclic_M2,1.0,0.9398,0.0,0.0,0.0,82.63
35,2282,5,b3119d3355af,B2_Cyclic_M3,1.0,0.9498,0.0,0.0,0.0,123.94
35,2282,5,b3119d3355af,B2_Cyclic_M5,1.0,0.9419,0.0,0.0,0.0,206.57
36,245,5,cd90b4584178,B0_Native,1.0,0.4258,0.0,0.0,0.0,37.24
36,245,5,cd90b4584178,B0_Random,1.0,0.3393,0.3556,0.1244,0.2667,37.24
36,245,5,cd90b4584178,B1_Alpha,1.0,0.3663,0.0,0.0,0.0,37.24
36,245,5,cd90b4584178,B1_ReverseAlpha,1.0,0.4434,0.0,0.0,0.0,37.24
36,245,5,cd90b4584178,Rand_Marg_M2,1.0,0.4174,1.0,0.2,0.5,74.48
36,245,5,cd90b4584178,Rand_Marg_M3,1.0,0.3784,0.0,0.0,0.0,111.72
36,245,5,cd90b4584178,Rand_Marg_M5,1.0,0.3809,0.0,0.1,0.5,186.21
36,245,5,cd90b4584178,B2_Cyclic_M2,1.0,0.3791,0.0,0.2,0.5,74.48
36,245,5,cd90b4584178,B2_Cyclic_M3,1.0,0.4179,0.0,0.1,0.0,111.72
36,245,5,cd90b4584178,B2_Cyclic_M5,1.0,0.3717,0.0,0.0,0.0,186.21
37,2620,5,eca6509d2a50,B0_Native,1.0,0.8961,0.0,0.0,0.0,41.4
37,2620,5,eca6509d2a50,B0_Random,1.0,0.948,0.0,0.0822,0.1778,41.4
37,2620,5,eca6509d2a50,B1_Alpha,1.0,0.9277,0.0,0.1,0.5,41.4
37,2620,5,eca6509d2a50,B1_ReverseAlpha,1.0,0.6849,0.0,0.1,0.5,41.4
37,2620,5,eca6509d2a50,Rand_Marg_M2,1.0,0.9433,0.0,0.0,0.0,82.8
37,2620,5,eca6509d2a50,Rand_Marg_M3,1.0,0.9033,0.0,0.0,0.0,124.2
37,2620,5,eca6509d2a50,Rand_Marg_M5,1.0,0.9095,0.0,0.0,0.0,207.0
37,2620,5,eca6509d2a50,B2_Cyclic_M2,1.0,0.8995,0.0,0.1,0.0,82.8
37,2620,5,eca6509d2a50,B2_Cyclic_M3,1.0,0.8775,0.0,0.0,0.0,124.2
37,2620,5,eca6509d2a50,B2_Cyclic_M5,1.0,0.919,0.0,0.0,0.0,207.0
38,1244,5,57c854747498,B0_Native,0.0,0.299,0.0,0.0,0.0,40.18
38,1244,5,57c854747498,B0_Random,1.0,0.2909,0.6,0.3289,0.3889,40.18
38,1244,5,57c854747498,B1_Alpha,0.0,0.268,0.0,0.1,0.0,40.18
38,1244,5,57c854747498,B1_ReverseAlpha,0.0,0.2518,0.0,0.1,0.0,40.18
38,1244,5,57c854747498,Rand_Marg_M2,1.0,0.3262,0.0,0.1,0.0,80.36
38,1244,5,57c854747498,Rand_Marg_M3,1.0,0.3062,0.0,0.2,0.5,120.54
38,1244,5,57c854747498,Rand_Marg_M5,1.0,0.2819,1.0,0.5,0.5,200.9
38,1244,5,57c854747498,B2_Cyclic_M2,0.0,0.2938,0.0,0.2,0.5,80.36
38,1244,5,57c854747498,B2_Cyclic_M3,0.0,0.2714,0.0,0.1,0.5,120.54
38,1244,5,57c854747498,B2_Cyclic_M5,0.0,0.2803,0.0,0.0,0.0,200.9
39,2418,5,e5e5132513bf,B0_Native,1.0,0.8978,0.0,0.0,0.0,37.27
39,2418,5,e5e5132513bf,B0_Random,1.0,0.9188,0.0,0.02,0.0,37.27
39,2418,5,e5e5132513bf,B1_Alpha,1.0,0.9016,0.0,0.0,0.0,37.27
39,2418,5,e5e5132513bf,B1_ReverseAlpha,1.0,0.9613,0.0,0.0,0.0,37.27
39,2418,5,e5e5132513bf,Rand_Marg_M2,1.0,0.9125,0.0,0.0,0.0,74.54
39,2418,5,e5e5132513bf,Rand_Marg_M3,1.0,0.8993,0.0,0.0,0.0,111.81
39,2418,5,e5e5132513bf,Rand_Marg_M5,1.0,0.8989,0.0,0.0,0.0,186.36
39,2418,5,e5e5132513bf,B2_Cyclic_M2,1.0,0.9248,0.0,0.0,0.0,74.54
39,2418,5,e5e5132513bf,B2_Cyclic_M3,1.0,0.9202,0.0,0.0,0.0,111.81
39,2418,5,e5e5132513bf,B2_Cyclic_M5,1.0,0.929,0.0,0.0,0.0,186.36
40,940,5,757c626b0237,B0_Native,1.0,0.9984,0.0,0.0,0.0,38.79
40,940,5,757c626b0237,B0_Random,1.0,0.9998,0.0,0.0089,0.4511,38.79
40,940,5,757c626b0237,B1_Alpha,1.0,0.9996,0.0,0.0,0.5,38.79
40,940,5,757c626b0237,B1_ReverseAlpha,1.0,0.9999,0.0,0.0,0.5,38.79
40,940,5,757c626b0237,Rand_Marg_M2,1.0,0.9861,0.0,0.0,0.0,77.58
40,940,5,757c626b0237,Rand_Marg_M3,1.0,0.9897,0.0,0.0,0.5,116.37
40,940,5,757c626b0237,Rand_Marg_M5,1.0,0.9937,0.0,0.1,0.5,193.95
40,940,5,757c626b0237,B2_Cyclic_M2,1.0,0.9991,0.0,0.0,0.8,77.58
40,940,5,757c626b0237,B2_Cyclic_M3,1.0,0.9994,0.0,0.0,0.8,116.37
40,940,5,757c626b0237,B2_Cyclic_M5,1.0,0.9996,0.0,0.0,0.0,193.95
41,477,5,f56a534521d0,B0_Native,1.0,0.921,0.0,0.0,0.0,36.35
41,477,5,f56a534521d0,B0_Random,1.0,0.8883,0.0,0.1289,0.2333,36.35
41,477,5,f56a534521d0,B1_Alpha,1.0,0.9219,0.0,0.3,0.5,36.35
41,477,5,f56a534521d0,B1_ReverseAlpha,1.0,0.9415,0.0,0.3,0.5,36.35
41,477,5,f56a534521d0,Rand_Marg_M2,1.0,0.9357,0.0,0.1,0.5,72.7
41,477,5,f56a534521d0,Rand_Marg_M3,1.0,0.9331,0.0,0.1,0.0,109.06
41,477,5,f56a534521d0,Rand_Marg_M5,1.0,0.9468,0.0,0.0,0.0,181.76
41,477,5,f56a534521d0,B2_Cyclic_M2,1.0,0.9478,0.0,0.0,0.0,72.7
41,477,5,f56a534521d0,B2_Cyclic_M3,1.0,0.948,0.0,0.0,0.0,109.06
41,477,5,f56a534521d0,B2_Cyclic_M5,1.0,0.9532,0.0,0.0,0.0,181.76
42,1653,5,1c268ed13b78,B0_Native,1.0,0.9424,0.0,0.0,0.0,48.56
42,1653,5,1c268ed13b78,B0_Random,1.0,0.967,0.0,0.12,0.2778,48.56
42,1653,5,1c268ed13b78,B1_Alpha,1.0,0.967,0.0,0.4,0.5,48.56
42,1653,5,1c268ed13b78,B1_ReverseAlpha,1.0,0.9571,0.0,0.4,0.5,48.56
42,1653,5,1c268ed13b78,Rand_Marg_M2,1.0,0.9462,0.0,0.0,0.0,97.12
42,1653,5,1c268ed13b78,Rand_Marg_M3,1.0,0.9463,0.0,0.1,0.0,145.68
42,1653,5,1c268ed13b78,Rand_Marg_M5,1.0,0.9474,0.0,0.1,0.5,242.81
42,1653,5,1c268ed13b78,B2_Cyclic_M2,1.0,0.9432,0.0,0.0,0.0,97.12
42,1653,5,1c268ed13b78,B2_Cyclic_M3,1.0,0.9442,0.0,0.0,0.0,145.68
42,1653,5,1c268ed13b78,B2_Cyclic_M5,1.0,0.952,0.0,0.0,0.0,242.81
43,2478,5,b74f3e84ea6c,B0_Native,1.0,0.6379,0.0,0.0,0.0,39.26
43,2478,5,b74f3e84ea6c,B0_Random,1.0,0.7743,0.0,0.0667,0.0,39.26
43,2478,5,b74f3e84ea6c,B1_Alpha,1.0,0.7311,0.0,0.1,0.0,39.26
43,2478,5,b74f3e84ea6c,B1_ReverseAlpha,1.0,0.7678,0.0,0.1,0.0,39.26
43,2478,5,b74f3e84ea6c,Rand_Marg_M2,1.0,0.8023,0.0,0.0,0.0,78.51
43,2478,5,b74f3e84ea6c,Rand_Marg_M3,1.0,0.7684,0.0,0.1,0.0,117.77
43,2478,5,b74f3e84ea6c,Rand_Marg_M5,1.0,0.7196,0.0,0.0,0.0,196.28
43,2478,5,b74f3e84ea6c,B2_Cyclic_M2,1.0,0.7272,0.0,0.0,0.0,78.51
43,2478,5,b74f3e84ea6c,B2_Cyclic_M3,1.0,0.6868,0.0,0.0,0.0,117.77
43,2478,5,b74f3e84ea6c,B2_Cyclic_M5,1.0,0.6973,0.0,0.0,0.0,196.28
44,1546,5,f02b96e37425,B0_Native,1.0,0.9673,0.0,0.0,0.0,38.46
44,1546,5,f02b96e37425,B0_Random,1.0,0.9673,0.0,0.0533,0.0,38.46
44,1546,5,f02b96e37425,B1_Alpha,1.0,0.9953,0.0,0.0,0.0,38.46
44,1546,5,f02b96e37425,B1_ReverseAlpha,1.0,0.966,0.0,0.0,0.0,38.46
44,1546,5,f02b96e37425,Rand_Marg_M2,1.0,0.9769,0.0,0.1,0.0,76.91
44,1546,5,f02b96e37425,Rand_Marg_M3,1.0,0.9559,0.0,0.1,0.0,115.37
44,1546,5,f02b96e37425,Rand_Marg_M5,1.0,0.9582,0.0,0.1,0.0,192.28
44,1546,5,f02b96e37425,B2_Cyclic_M2,1.0,0.9645,0.0,0.0,0.0,76.91
44,1546,5,f02b96e37425,B2_Cyclic_M3,1.0,0.9568,0.0,0.0,0.0,115.37
44,1546,5,f02b96e37425,B2_Cyclic_M5,1.0,0.9686,0.0,0.0,0.0,192.28
45,1631,5,bb51c161a044,B0_Native,1.0,0.637,0.0,0.0,0.0,41.12
45,1631,5,bb51c161a044,B0_Random,1.0,0.6954,0.0,0.0356,0.1778,41.12
45,1631,5,bb51c161a044,B1_Alpha,1.0,0.7132,0.0,0.1,0.5,41.12
45,1631,5,bb51c161a044,B1_ReverseAlpha,1.0,0.696,0.0,0.1,0.5,41.12
45,1631,5,bb51c161a044,Rand_Marg_M2,1.0,0.6852,0.0,0.1,0.5,82.23
45,1631,5,bb51c161a044,Rand_Marg_M3,1.0,0.6734,0.0,0.1,0.5,123.35
45,1631,5,bb51c161a044,Rand_Marg_M5,1.0,0.66,0.0,0.0,0.0,205.58
45,1631,5,bb51c161a044,B2_Cyclic_M2,1.0,0.6733,0.0,0.0,0.0,82.23
45,1631,5,bb51c161a044,B2_Cyclic_M3,1.0,0.6688,0.0,0.0,0.0,123.35
45,1631,5,bb51c161a044,B2_Cyclic_M5,1.0,0.6969,0.0,0.0,0.0,205.58
46,207,5,61dc2b6e7105,B0_Native,1.0,0.9992,0.0,0.0,0.0,50.58
46,207,5,61dc2b6e7105,B0_Random,1.0,0.9973,0.0,0.0267,0.0,50.58
46,207,5,61dc2b6e7105,B1_Alpha,1.0,0.9954,0.0,0.0,0.5,50.58
46,207,5,61dc2b6e7105,B1_ReverseAlpha,1.0,0.9996,0.0,0.0,0.5,50.58
46,207,5,61dc2b6e7105,Rand_Marg_M2,1.0,0.9976,0.0,0.1,0.0,101.15
46,207,5,61dc2b6e7105,Rand_Marg_M3,1.0,0.9946,0.0,0.0,0.0,151.73
46,207,5,61dc2b6e7105,Rand_Marg_M5,1.0,0.9955,0.0,0.0,0.0,252.88
46,207,5,61dc2b6e7105,B2_Cyclic_M2,1.0,0.9938,0.0,0.1,0.0,101.15
46,207,5,61dc2b6e7105,B2_Cyclic_M3,1.0,0.9925,0.0,0.0,0.0,151.73
46,207,5,61dc2b6e7105,B2_Cyclic_M5,1.0,0.995,0.0,0.0,0.0,252.88
47,663,5,3270d7aabc0f,B0_Native,1.0,0.9452,0.0,0.0,0.0,46.86
47,663,5,3270d7aabc0f,B0_Random,1.0,0.9648,0.0,0.1178,0.1,46.86
47,663,5,3270d7aabc0f,B1_Alpha,1.0,0.8542,0.0,0.1,0.5,46.86
47,663,5,3270d7aabc0f,B1_ReverseAlpha,1.0,0.8819,0.0,0.1,0.5,46.86
47,663,5,3270d7aabc0f,Rand_Marg_M2,1.0,0.9621,0.0,0.2,0.0,93.72
47,663,5,3270d7aabc0f,Rand_Marg_M3,1.0,0.9573,0.0,0.0,0.0,140.57
47,663,5,3270d7aabc0f,Rand_Marg_M5,1.0,0.9536,0.0,0.0,0.0,234.29
47,663,5,3270d7aabc0f,B2_Cyclic_M2,1.0,0.9405,0.0,0.0,0.0,93.72
47,663,5,3270d7aabc0f,B2_Cyclic_M3,1.0,0.9492,0.0,0.0,0.0,140.57
47,663,5,3270d7aabc0f,B2_Cyclic_M5,1.0,0.9439,0.0,0.0,0.0,234.29
48,1842,5,756d676390d8,B0_Native,1.0,0.9227,0.0,0.0,0.0,36.29
48,1842,5,756d676390d8,B0_Random,1.0,0.905,0.0,0.0756,0.2778,36.29
48,1842,5,756d676390d8,B1_Alpha,1.0,0.8383,0.0,0.1,0.5,36.29
48,1842,5,756d676390d8,B1_ReverseAlpha,1.0,0.9487,0.0,0.1,0.5,36.29
48,1842,5,756d676390d8,Rand_Marg_M2,1.0,0.8834,0.0,0.0,0.0,72.58
48,1842,5,756d676390d8,Rand_Marg_M3,1.0,0.8833,0.0,0.0,0.0,108.86
48,1842,5,756d676390d8,Rand_Marg_M5,1.0,0.8933,0.0,0.1,0.5,181.44
48,1842,5,756d676390d8,B2_Cyclic_M2,1.0,0.8963,0.0,0.0,0.0,72.58
48,1842,5,756d676390d8,B2_Cyclic_M3,1.0,0.902,0.0,0.0,0.0,108.86
48,1842,5,756d676390d8,B2_Cyclic_M5,1.0,0.912,0.0,0.0,0.0,181.44
49,554,5,f83052018b0a,B0_Native,1.0,0.3277,0.0,0.0,0.0,38.58
49,554,5,f83052018b0a,B0_Random,0.0,0.3383,0.6889,0.2111,0.2667,38.58
49,554,5,f83052018b0a,B1_Alpha,0.0,0.2918,1.0,0.3,0.5,38.58
49,554,5,f83052018b0a,B1_ReverseAlpha,1.0,0.3268,1.0,0.3,0.5,38.58
49,554,5,f83052018b0a,Rand_Marg_M2,0.0,0.2949,1.0,0.1,0.0,77.15
49,554,5,f83052018b0a,Rand_Marg_M3,0.0,0.2688,1.0,0.1,0.0,115.73
49,554,5,f83052018b0a,Rand_Marg_M5,0.0,0.2544,1.0,0.1,0.0,192.89
49,554,5,f83052018b0a,B2_Cyclic_M2,1.0,0.3105,1.0,0.1,0.0,77.15
49,554,5,f83052018b0a,B2_Cyclic_M3,1.0,0.292,1.0,0.1,0.0,115.73
49,554,5,f83052018b0a,B2_Cyclic_M5,1.0,0.2873,0.0,0.0,0.0,192.89
50,2254,5,5957e33574e3,B0_Native,1.0,0.3366,0.0,0.0,0.0,43.4
50,2254,5,5957e33574e3,B0_Random,1.0,0.2641,0.2,0.1156,0.1,43.4
50,2254,5,5957e33574e3,B1_Alpha,1.0,0.2332,0.0,0.1,0.0,43.4
50,2254,5,5957e33574e3,B1_ReverseAlpha,1.0,0.3443,0.0,0.1,0.0,43.4
50,2254,5,5957e33574e3,Rand_Marg_M2,1.0,0.2701,1.0,0.1,0.0,86.79
50,2254,5,5957e33574e3,Rand_Marg_M3,1.0,0.2703,0.0,0.1,0.0,130.19
50,2254,5,5957e33574e3,Rand_Marg_M5,1.0,0.2699,0.0,0.0,0.0,216.98
50,2254,5,5957e33574e3,B2_Cyclic_M2,1.0,0.3209,0.0,0.0,0.0,86.79
50,2254,5,5957e33574e3,B2_Cyclic_M3,1.0,0.3439,0.0,0.0,0.0,130.19
50,2254,5,5957e33574e3,B2_Cyclic_M5,1.0,0.3401,0.0,0.0,0.0,216.98
51,1796,5,dde053a692cd,B0_Native,1.0,0.9727,0.0,0.0,0.0,44.12
51,1796,5,dde053a692cd,B0_Random,1.0,0.9716,0.0,0.1267,0.1,44.12
51,1796,5,dde053a692cd,B1_Alpha,1.0,0.975,0.0,0.2,0.0,44.12
51,1796,5,dde053a692cd,B1_ReverseAlpha,1.0,0.9839,0.0,0.2,0.0,44.12
51,1796,5,dde053a692cd,Rand_Marg_M2,1.0,0.9798,0.0,0.1,0.0,88.23
51,1796,5,dde053a692cd,Rand_Marg_M3,1.0,0.9761,0.0,0.0,0.0,132.35
51,1796,5,dde053a692cd,Rand_Marg_M5,1.0,0.9783,0.0,0.2,0.0,220.58
51,1796,5,dde053a692cd,B2_Cyclic_M2,1.0,0.9698,0.0,0.1,0.0,88.23
51,1796,5,dde053a692cd,B2_Cyclic_M3,1.0,0.9753,0.0,0.0,0.0,132.35
51,1796,5,dde053a692cd,B2_Cyclic_M5,1.0,0.97,0.0,0.0,0.0,220.58
52,1700,5,a44a6ee68a02,B0_Native,1.0,0.9997,0.0,0.0,0.0,39.35
52,1700,5,a44a6ee68a02,B0_Random,1.0,0.9995,0.0,0.0756,0.2333,39.35
52,1700,5,a44a6ee68a02,B1_Alpha,1.0,0.9998,0.0,0.2,0.5,39.35
52,1700,5,a44a6ee68a02,B1_ReverseAlpha,1.0,0.9842,0.0,0.2,0.5,39.35
52,1700,5,a44a6ee68a02,Rand_Marg_M2,1.0,0.9995,0.0,0.1,0.5,78.71
52,1700,5,a44a6ee68a02,Rand_Marg_M3,1.0,0.9936,0.0,0.2,0.5,118.06
52,1700,5,a44a6ee68a02,Rand_Marg_M5,1.0,0.9961,0.0,0.0,0.0,196.77
52,1700,5,a44a6ee68a02,B2_Cyclic_M2,1.0,0.9998,0.0,0.0,0.5,78.71
52,1700,5,a44a6ee68a02,B2_Cyclic_M3,1.0,0.9998,0.0,0.0,0.5,118.06
52,1700,5,a44a6ee68a02,B2_Cyclic_M5,1.0,0.9998,0.0,0.0,0.0,196.77
53,2112,5,0334df6be5fa,B0_Native,1.0,0.8964,0.0,0.0,0.0,45.57
53,2112,5,0334df6be5fa,B0_Random,1.0,0.9328,0.0,0.0889,0.0,45.57
53,2112,5,0334df6be5fa,B1_Alpha,1.0,0.9287,0.0,0.1,0.0,45.57
53,2112,5,0334df6be5fa,B1_ReverseAlpha,1.0,0.8997,0.0,0.1,0.0,45.57
53,2112,5,0334df6be5fa,Rand_Marg_M2,1.0,0.9162,0.0,0.1,0.0,91.14
53,2112,5,0334df6be5fa,Rand_Marg_M3,1.0,0.9064,0.0,0.1,0.0,136.71
53,2112,5,0334df6be5fa,Rand_Marg_M5,1.0,0.903,0.0,0.0,0.0,227.86
53,2112,5,0334df6be5fa,B2_Cyclic_M2,1.0,0.9104,0.0,0.1,0.0,91.14
53,2112,5,0334df6be5fa,B2_Cyclic_M3,1.0,0.9181,0.0,0.1,0.0,136.71
53,2112,5,0334df6be5fa,B2_Cyclic_M5,1.0,0.9304,0.0,0.0,0.0,227.86
54,890,5,ccb40707f3cb,B0_Native,1.0,0.8258,0.0,0.0,0.0,42.16
54,890,5,ccb40707f3cb,B0_Random,1.0,0.8392,0.0,0.1289,0.3111,42.16
54,890,5,ccb40707f3cb,B1_Alpha,1.0,0.8993,0.0,0.1,0.5,42.16
54,890,5,ccb40707f3cb,B1_ReverseAlpha,1.0,0.8909,0.0,0.1,0.5,42.16
54,890,5,ccb40707f3cb,Rand_Marg_M2,1.0,0.8412,0.0,0.0,0.0,84.32
54,890,5,ccb40707f3cb,Rand_Marg_M3,1.0,0.8439,0.0,0.1,0.0,126.48
54,890,5,ccb40707f3cb,Rand_Marg_M5,1.0,0.84,0.0,0.1,0.0,210.8
54,890,5,ccb40707f3cb,B2_Cyclic_M2,1.0,0.8602,0.0,0.1,0.0,84.32
54,890,5,ccb40707f3cb,B2_Cyclic_M3,1.0,0.8694,0.0,0.0,0.0,126.48
